article_id,paragraph_id,difficulty_level,IA_ID,word,word_idx,n_words,tee_k3,surprisal_own
2,4,Adv,26,social,25,143,101.68961525468957,11.2457948831169
2,4,Adv,27,"motivation,”",26,143,117.22106189273461,41.47092025553138
2,4,Adv,28,Pelphrey,27,143,104.29785377954512,31.155131236353682
2,4,Adv,29,told,28,143,93.25857445350329,7.064106896309261
2,4,Adv,30,the,29,143,84.70123295270962,3.831235155526176
2,4,Adv,31,Guardian.,30,143,78.6230980815119,5.310776232488277
2,4,Adv,32,He,31,143,80.63705993580491,5.806130165544799
2,4,Adv,33,warned,32,143,86.14653474413949,8.723789696069417
2,4,Adv,34,that,33,143,77.47147882189746,0.44262044066631634
2,4,Adv,35,it,34,143,77.20420804978704,4.835306675550537
2,4,Adv,36,was,35,143,67.08952655726006,4.031923086679194
2,4,Adv,37,too,36,143,82.78656738150693,3.499944631203846
2,4,Adv,38,early,37,143,100.6848911532446,0.29927244971770683
2,4,Adv,39,to,38,143,98.06110768717632,0.0518101820312169
2,4,Adv,40,use,39,143,94.78491770080473,8.357675780635082
2,4,Adv,41,oxytocin,40,143,89.49061477158668,4.408867001314142
2,4,Adv,42,as,41,143,86.51137346179073,2.2760961376765994
2,4,Adv,43,a,42,143,64.91324654749602,0.6012807564496765
2,4,Adv,44,treatment,43,143,88.33282660845695,0.930037288394194
2,4,Adv,45,for,44,143,78.35964217214556,0.7611854956990173
2,4,Adv,46,the,45,143,67.06041101230551,6.8479439662316075
2,4,Adv,47,social,46,143,93.97223574183296,7.5697551519028154
2,4,Adv,48,difficulties,47,143,98.40711241864565,6.7663313190911705
2,4,Adv,49,caused,48,143,91.50119559815279,5.582458128965174
2,4,Adv,50,by,49,143,82.77954684524933,0.038542110165344576
2,4,Adv,51,autism,50,143,98.07330224601967,0.6349252924813407
2,4,Adv,52,and,51,143,101.56362298652917,4.459447535187714
2,4,Adv,53,cautioned,52,143,92.98793354703176,9.084953262881314
2,4,Adv,54,against,53,143,100.60573318203242,1.4781566596183187
2,4,Adv,55,buying,54,143,96.71054730627495,10.702362727059391
2,4,Adv,56,oxytocin,55,143,104.90640035226046,4.618829323733853
2,4,Adv,57,from,56,143,87.36194098905966,3.2563088485120653
2,4,Adv,58,suppliers,57,143,96.52476768617683,8.742900408233291
2,4,Adv,59,online.,58,143,99.58573772212034,12.582715606228362
2,4,Adv,60,“We,59,143,80.49181747137573,17.981300719798025
2,4,Adv,61,don't,60,143,82.41888873618895,3.880015374086781
2,4,Adv,62,want,61,143,87.66901703922404,3.37929570593587
2,4,Adv,63,them,62,143,94.34960261097696,8.466760248493742
2,4,Adv,64,running,63,143,88.98259868735276,9.207160694931408
2,4,Adv,65,out,64,143,95.54788362397092,4.3563618221911495
2,4,Adv,66,on,65,143,88.1897837040492,7.3492018487139354
2,4,Adv,67,the,66,143,72.71847457773235,3.5089805996801777
2,4,Adv,68,basis,67,143,88.9320575936728,11.689810748016656
2,4,Adv,69,of,68,143,78.76390413578919,0.7796920328104116
2,4,Adv,70,this,69,143,74.21207937707253,5.652103879293274
2,4,Adv,71,study,70,143,86.62164205063776,1.6378559655912037
2,4,Adv,72,or,71,143,93.87006160635865,5.8114258553301665
2,4,Adv,73,any,72,143,77.26381073577049,3.6894925581298765
2,4,Adv,74,other,73,143,80.88279920108205,0.6991137753235886
2,4,Adv,75,and,74,143,92.33400999548759,8.085432059833481
2,4,Adv,76,trying,75,143,83.54941625981218,9.464895959306224
2,4,Adv,77,oxytocin,76,143,96.02321963390285,10.866414555726397
2,4,Adv,78,at,77,143,91.1282704512188,5.657846723970885
2,4,Adv,79,home.,78,143,84.4704228990999,3.9646144085936674
2,4,Adv,80,There,79,143,77.88984292727143,6.407468880147817
2,4,Adv,81,is,80,143,80.57945847758606,2.3557210093383643
2,4,Adv,82,no,81,143,74.9457176575087,1.6492754416258433
2,4,Adv,83,telling,82,143,99.85971480261503,10.616059769064623
2,4,Adv,84,what,83,143,90.87864674991569,1.218708534032235
2,4,Adv,85,they,84,143,91.28025000716491,4.405387540611404
2,4,Adv,86,are,85,143,73.12666589599216,4.427096910629817
2,4,Adv,87,buying.,86,143,84.13297215872058,10.715516476145332
2,4,Adv,88,We,87,143,75.79133832981756,3.162597909814033
2,4,Adv,89,are,88,143,77.13544065637844,3.420357251759969
2,4,Adv,90,nowhere,89,143,87.63630418835207,15.262316923411332
2,4,Adv,91,near,90,143,88.46570171021534,0.22266196097327715
2,4,Adv,92,thinking,91,143,95.59266143048062,9.896235326976184
2,4,Adv,93,this,92,143,86.05168731994948,5.2717835089670695
2,4,Adv,94,is,93,143,79.71859298248208,1.6816702657250129
2,4,Adv,95,a,94,143,62.97876619608485,1.9603578324891424
2,4,Adv,96,ready,95,143,82.05783704827239,9.889458522601585
2,4,Adv,97,treatment.,96,143,94.73337971096261,8.165674177229192
2,4,Adv,98,It,97,143,71.11328463974871,4.234597417449678
2,4,Adv,99,needs,98,143,93.59147643295344,8.42746221277159
2,4,Adv,100,more,99,143,82.95242298250324,5.28526213328049
2,4,Adv,101,follow-up,100,143,94.18074988810137,11.297286961737516
2,4,Adv,102,"research,”",101,143,116.42081048932455,11.944214020513655
2,4,Adv,103,said,102,143,106.21436683749901,7.30654052027151
2,4,Adv,104,Pelphrey.,103,143,98.89808012707893,1.1098361728471504
2,4,Adv,105,“This,104,143,87.7352868848575,8.779060448507801
2,4,Adv,106,is,105,143,78.08008727784411,1.3796342482884227
2,4,Adv,107,an,106,143,67.61841024489311,3.931450134114538
2,4,Adv,108,important,107,143,76.35260366686722,2.2745187128028856
2,4,Adv,109,new,108,143,82.29291896698896,6.531605957540592
2,4,Adv,110,study,109,143,87.50649678622635,2.284959607554116
2,4,Adv,111,in,110,143,88.14285059322953,4.415728857407784
2,4,Adv,112,identifying,111,143,81.74333039545262,11.652705147127703
2,4,Adv,113,changes,112,143,90.71831421005871,10.43036597334443
2,4,Adv,114,in,113,143,83.21594344969346,0.22998508973617232
2,4,Adv,115,brain,114,143,90.31097065562172,4.938687510775982
2,4,Adv,116,activity,115,143,95.91671524156222,3.0377832207768583
2,4,Adv,117,in,116,143,99.72243951146218,2.3872143003817112
2,4,Adv,118,key,117,143,87.76872340067526,12.752179227203984
2,4,Adv,119,regions,118,143,113.27818500792503,3.9865599107917147
2,4,Adv,120,of,119,143,98.95146797354431,0.8895966859310351
2,4,Adv,121,the,120,143,69.15213688424906,0.2765034085960033
2,4,Adv,122,brain,121,143,103.40869711277792,0.31740167839093947
2,4,Adv,123,involved,122,143,98.7783168133237,3.8162324209608096
2,4,Adv,124,in,123,143,80.7963553896206,0.10277474686597274
2,4,Adv,125,social,124,143,106.33139379561754,1.4607972467881793
2,4,Adv,126,cognition,125,143,106.10993898039834,3.78181043735592
2,4,Adv,127,in,126,143,100.76355781749332,5.302789917125824
2,4,Adv,128,autism,127,143,98.59555828363398,1.309666030489954
2,4,Adv,129,following,128,143,99.78921185844693,13.787953685123092
2,4,Adv,130,oxytocin,129,143,86.12126281536436,6.222066643810834
2,4,Adv,131,"administration,”",130,143,101.28841532698986,7.700784960725785
2,4,Adv,132,said,131,143,99.61388735865764,3.0414622736441155
2,4,Adv,133,Simon,132,143,108.35731597263215,11.542303292163435
2,4,Adv,134,"Baron-Cohen,",133,143,102.61555599264493,8.931437939027445
2,4,Adv,135,director,134,143,84.13519232058182,4.255117699420024
2,4,Adv,136,of,135,143,82.54511255395461,0.03446735209074125
2,4,Adv,137,the,136,143,62.34413510125116,0.3517695734521325
2,4,Adv,138,Autism,137,143,101.66946348570443,2.9499241637570837
2,4,Adv,139,Research,138,143,104.29835482657434,0.6608757546700298
2,4,Adv,140,Center,139,143,100.41878759131967,4.009055585489872
2,4,Adv,141,at,140,143,90.36329565265135,0.550817177076884
2,4,Adv,142,Cambridge,141,143,93.33400047399665,6.590631091247311
2,4,Adv,143,University.,142,143,101.33415000876651,0.9894407785583537
2,4,Ele,1,The,0,103,,0.0
2,4,Ele,2,Polish,1,103,,15.43835974069571
2,4,Ele,3,government,2,103,,2.74840194476473
2,4,Ele,4,pays,3,103,,12.079610114127815
2,4,Ele,5,compensation,4,103,83.4670933697679,9.693216686938673
2,4,Ele,6,to,5,103,86.78742535277672,1.0859139359863514
2,4,Ele,7,farmers,6,103,88.09886833226932,8.581367423236907
2,4,Ele,8,when,7,103,98.33137108577785,7.30684527352884
2,4,Ele,9,a,8,103,73.83193268056156,4.432501293450529
2,4,Ele,10,wolf,9,103,102.56824537252149,10.811974149760294
2,4,Ele,11,kills,10,103,98.58789947309928,4.876505463530025
2,4,Ele,12,their,11,103,99.79514155005216,3.77834601883694
2,4,Ele,13,farm,12,103,92.71822597672696,9.84173402491776
2,4,Ele,14,animals.,13,103,95.82822274630522,2.455497518158352
2,4,Ele,15,Myslajek,14,103,78.67034924795043,40.228381375438964
2,4,Ele,16,tells,15,103,93.26972555506312,8.178677613478278
2,4,Ele,17,farmers,16,103,94.57030359517634,9.394765561867992
2,4,Ele,18,to,17,103,97.34662117031435,2.1135338365148013
2,4,Ele,19,put,18,103,84.46057862894355,6.888666018302903
2,4,Ele,20,up,19,103,93.26580745077614,3.007346419157762
2,4,Ele,21,electric,20,103,102.86414550084793,13.032366482683637
2,4,Ele,22,fences.,21,103,95.48561988228201,4.098967040469381
2,4,Ele,23,He,22,103,77.93248404383782,3.6146818248310635
2,4,Ele,24,also,23,103,80.8199795217732,3.1949072585357237
2,4,Ele,25,tells,24,103,83.26387575145698,4.486344589886752
2,4,Ele,26,them,25,103,80.35813119225263,1.7814523639811533
2,4,Ele,27,to,26,103,75.34909680594902,0.8302001556897775
2,4,Ele,28,use,27,103,76.09523548391253,5.702921312970217
2,4,Ele,29,two,28,103,77.88976329130345,9.61316976985169
2,4,Ele,30,things,29,103,77.66009759186572,10.03988280421344
2,4,Ele,31,that,30,103,72.68600027024463,3.6983396896555614
2,4,Ele,32,wolves,31,103,95.74335105935816,8.32889826763151
2,4,Ele,33,find,32,103,102.82372335784703,8.77704928338861
2,4,Ele,34,scary:,33,103,104.36559187469749,10.119697243752118
2,4,Ele,35,strings,34,103,108.49007908830582,13.705810643487395
2,4,Ele,36,of,35,103,94.67121267999318,1.033937683207895
2,4,Ele,37,small,36,103,92.16901655133064,6.980782677827437
2,4,Ele,38,red,37,103,90.2418463347295,6.922445474724169
2,4,Ele,39,flags,38,103,93.68886651390275,9.421790915624573
2,4,Ele,40,(to,39,103,93.56608578503577,12.692466850824417
2,4,Ele,41,keep,40,103,85.36645968444746,4.804888792023036
2,4,Ele,42,wolves,41,103,107.76621456830924,2.241348590913627
2,4,Ele,43,away,42,103,101.40461533354068,0.9389078955517213
2,4,Ele,44,from,43,103,81.03554708444469,0.6691611908579965
2,4,Ele,45,sheep),44,103,94.16068492903162,9.45632984743205
2,4,Ele,46,and,45,103,63.406729102314344,0.04462491079913286
2,4,Ele,47,the,46,103,63.46596299716639,4.892943565299492
2,4,Ele,48,Tatra,47,103,83.65692647921999,22.931246214899488
2,4,Ele,49,Mountain,48,103,87.34758862030377,9.574169608080833
2,4,Ele,50,Sheepdog.,49,103,99.8694736602122,14.222596495550823
2,4,Ele,51,oxytocin,50,103,84.87991940609089,34.80597013072769
2,4,Ele,52,online.,51,103,80.82364221619936,17.217415010489134
2,4,Ele,53,“We,52,103,70.27976843307869,35.51871009013552
2,4,Ele,54,don't,53,103,81.47594509623421,4.817142669432433
2,4,Ele,55,want,54,103,85.16017601692226,2.897860887757291
2,4,Ele,56,them,55,103,92.00779974972144,5.334154737128976
2,4,Ele,57,to,56,103,76.13325999597998,0.7595132223933527
2,4,Ele,58,try,57,103,83.9508952175506,7.5372249774574165
2,4,Ele,59,oxytocin,58,103,97.53215530489165,17.235811139273373
2,4,Ele,60,at,59,103,88.03605145377334,6.026858203106955
2,4,Ele,61,home.,60,103,82.43729533399774,3.524829488887789
2,4,Ele,62,It,61,103,73.88266870120194,3.9118644058689798
2,4,Ele,63,is,62,103,70.7732895440929,4.195502665220846
2,4,Ele,64,impossible,63,103,83.19033631563771,9.279599787474824
2,4,Ele,65,to,64,103,79.30304210456515,1.3203255151904307
2,4,Ele,66,say,65,103,77.89153865572706,7.459907081074325
2,4,Ele,67,what,66,103,83.9483830900905,3.3182559674569436
2,4,Ele,68,they,67,103,85.03346851358454,2.828784915951498
2,4,Ele,69,are,68,103,72.47990601425023,2.6267849291550474
2,4,Ele,70,buying.,69,103,84.40557826058709,10.903959758504872
2,4,Ele,71,This,70,103,70.9265825425339,6.253615264477758
2,4,Ele,72,is,71,103,76.7623499203437,0.8236627511651804
2,4,Ele,73,not,72,103,63.216641762805345,3.4585576942043144
2,4,Ele,74,a,73,103,73.00526237692479,2.213543123852731
2,4,Ele,75,treatment,74,103,81.96830462840595,11.280697042283
2,4,Ele,76,yet.,75,103,86.01848387788012,13.987682898988878
2,4,Ele,77,It,76,103,70.50496089419696,3.1658088259056414
2,4,Ele,78,needs,77,103,82.70269181179081,6.817368202630614
2,4,Ele,79,more,78,103,81.62811412869019,5.068962992943352
2,4,Ele,80,"research,”",79,103,103.45326025443582,34.34350413768241
2,4,Ele,81,said,80,103,103.35374537415596,9.964572977261822
2,4,Ele,82,Pelphrey.,81,103,89.50555244813857,25.924862657099588
2,4,Ele,83,“This,82,103,85.40254575061225,10.368660232050036
2,4,Ele,84,is,83,103,73.6917106818725,0.947364970425249
2,4,Ele,85,an,84,103,67.87115322484368,4.406787479389427
2,4,Ele,86,important,85,103,74.84637731880818,3.4588139483541
2,4,Ele,87,new,86,103,80.64628557486722,7.617972895829316
2,4,Ele,88,"study,”",87,103,103.45113321053616,9.07760195046151
2,4,Ele,89,said,88,103,100.01125834110572,1.396806028046471
2,4,Ele,90,Simon,89,103,108.74290886859994,12.76992508505061
2,4,Ele,91,"Baron-Cohen,",90,103,103.5048344349894,10.892377026096678
2,4,Ele,92,director,91,103,85.22177856741509,4.01150702619527
2,4,Ele,93,of,92,103,82.31614529159643,0.0744789411440939
2,4,Ele,94,the,93,103,62.09813010824771,0.6020429835583005
2,4,Ele,95,Autism,94,103,100.40730975365902,11.193424790067969
2,4,Ele,96,Research,95,103,102.45917552833157,0.7476576843474505
2,4,Ele,97,Center,96,103,95.61146522768531,3.7701156170972494
2,4,Ele,98,at,97,103,89.69012863781165,0.9479828180984737
2,4,Ele,99,Cambridge,98,103,91.9862086012002,5.682689273922716
2,4,Ele,100,University.,99,103,99.43287754622541,0.8633537134999753
2,4,Ele,101,Wildlife,100,103,91.7553196419288,16.610197240949024
2,4,Ele,102,Reserve,101,103,98.59235227043672,18.32226939581501
2,4,Ele,103,(17).,102,103,112.16452177166369,26.92430775782442
2,5,Adv,1,A,0,159,,0.0
2,5,Adv,2,surprising,1,159,,14.939067963878044
2,5,Adv,3,"finding,",2,159,,9.55850611617085
2,5,Adv,4,"however,",3,159,,3.039330220844743
2,5,Adv,5,is,4,159,72.97613853715946,1.306009765323936
2,5,Adv,6,that,5,159,62.767711314588745,0.21887580591019512
2,5,Adv,7,oxytocin,6,159,84.93115890159793,13.819867666892378
2,5,Adv,8,nasal,7,159,90.82098545112787,17.09150238420885
2,5,Adv,9,spray,8,159,105.6405369463444,1.0335395433711476
2,5,Adv,10,did,9,159,91.47398496215904,5.8921847805917205
2,5,Adv,11,not,10,159,85.14586723851198,0.16209884016447007
2,5,Adv,12,change,11,159,89.49989520485344,6.409177011836186
2,5,Adv,13,performance,12,159,93.96353062396535,8.453527903336358
2,5,Adv,14,on,13,159,87.23593431166704,2.410951001888494
2,5,Adv,15,the,14,159,66.22855264370477,2.3927383831274245
2,5,Adv,16,social,15,159,96.76283349688741,8.8945911700861
2,5,Adv,17,cognitive,16,159,94.69324153150515,5.306456587242219
2,5,Adv,18,task.,17,159,121.64282036958289,3.7743709838275477
2,5,Adv,19,Nor,18,159,92.76915696351722,7.536569379592327
2,5,Adv,20,is,19,159,111.43182469574393,8.59137818937833
2,5,Adv,21,it,20,159,86.38020643671122,1.1210119833917824
2,5,Adv,22,clear,21,159,97.93617654171705,2.629333196092882
2,5,Adv,23,yet,22,159,95.04292635261787,7.889111112151172
2,5,Adv,24,if,23,159,85.59645781952565,3.195399472882493
2,5,Adv,25,oxytocin,24,159,93.01965109640224,3.0696808410274588
2,5,Adv,26,only,25,159,92.87775466180226,11.076883154467899
2,5,Adv,27,has,26,159,79.2348355309444,6.734286135721205
2,5,Adv,28,benefits,27,159,89.74494235223695,9.41276457817669
2,5,Adv,29,for,28,159,85.89688743334952,1.470372552857617
2,5,Adv,30,people,29,159,71.84319099117396,4.427353164779602
2,5,Adv,31,with,30,159,72.14467917670349,1.5933831438872408
2,5,Adv,32,autism,31,159,92.61619235541636,1.7471987513914584
2,5,Adv,33,or,32,159,104.61617690626106,3.215501837011243
2,5,Adv,34,has,33,159,81.03798163446586,7.600033041552514
2,5,Adv,35,any,34,159,85.91550383670278,3.272356205698772
2,5,Adv,36,unwanted,35,159,88.98060124405409,12.952310622498809
2,5,Adv,37,side,36,159,95.73661397289007,0.6007381081905416
2,5,Adv,38,effects.,37,159,101.05388649507937,0.8022683512484498
2,5,Adv,39,"Finally,",38,159,74.30631414718057,9.21314070099733
2,5,Adv,40,oxytocin,39,159,94.5798119735919,5.0356078144257115
2,5,Adv,41,effects,40,159,83.1312646261593,10.433326826661682
2,5,Adv,42,only,41,159,95.10877504563896,6.485224988325306
2,5,Adv,43,last,42,159,83.8842901603632,5.576170443249629
2,5,Adv,44,about,43,159,96.35713598748234,4.777712437498996
2,5,Adv,45,45,44,159,69.53480908892399,8.409984647860307
2,5,Adv,46,"minutes,",45,159,92.70896692157213,2.7439503028341345
2,5,Adv,47,so,46,159,73.62106242407573,2.5340283221866526
2,5,Adv,48,there,47,159,88.56685030297542,3.79983972261117
2,5,Adv,49,may,48,159,86.73513291439595,3.871862617139497
2,5,Adv,50,be,49,159,72.68592634409914,0.304735779592003
2,5,Adv,51,practical,50,159,89.16458286259326,12.303817704682228
2,5,Adv,52,considerations,51,159,81.87653360007104,7.018766766096997
2,5,Adv,53,as,52,159,95.70580058109519,5.893191910995173
2,5,Adv,54,to,53,159,82.48884701610582,0.31778421080212105
2,5,Adv,55,whether,54,159,88.24063514066079,1.8309976419896636
2,5,Adv,56,this,55,159,86.30743807795731,4.383902092004415
2,5,Adv,57,could,56,159,78.44122032661893,5.075599459474847
2,5,Adv,58,be,57,159,69.30921986588105,1.2410013551936994
2,5,Adv,59,used,58,159,82.12933461659237,2.8671342953714904
2,5,Adv,60,as,59,159,72.69409913850102,2.72353772499889
2,5,Adv,61,a,60,159,61.513466452175685,0.6752634792759107
2,5,Adv,62,treatment.,61,159,77.38115354028064,6.006788859647171
2,5,Adv,63,“From,62,159,80.08416231860885,46.346585067863984
2,5,Adv,64,a,63,159,90.05584740101283,1.7387120955019824
2,5,Adv,65,scientific,64,159,97.6492789047045,5.45389043452087
2,5,Adv,66,"perspective,",65,159,105.56515483232334,1.042918853712096
2,5,Adv,67,this,66,159,73.73866339826189,3.6057827545448182
2,5,Adv,68,study,67,159,94.99941232512238,2.1041755725507523
2,5,Adv,69,has,68,159,81.73689306571639,5.138202520250116
2,5,Adv,70,a,69,159,70.05069837865362,4.35696582526098
2,5,Adv,71,lot,70,159,84.4115272876226,3.3474286965921984
2,5,Adv,72,of,71,159,76.20993667287414,0.4650384651976089
2,5,Adv,73,evidence,72,159,88.07411776425424,7.277110849055867
2,5,Adv,74,from,73,159,84.80989387772146,7.193472934218869
2,5,Adv,75,animal,74,159,84.87974931855226,4.148950745250603
2,5,Adv,76,and,75,159,94.6477956037928,4.165913738070503
2,5,Adv,77,human,76,159,81.1301494322672,0.3060637651284715
2,5,Adv,78,work,77,159,93.55539809975008,8.048437903702288
2,5,Adv,79,to,78,159,86.57836984918445,2.7077258120612147
2,5,Adv,80,justify,79,159,88.53106938590777,7.562553206415284
2,5,Adv,81,serious,80,159,98.1284681311086,12.80799241292319
2,5,Adv,82,"attention,",81,159,97.55233225066016,11.304166138785039
2,5,Adv,83,but,82,159,75.99462008035995,2.9470685638221576
2,5,Adv,84,more,83,159,90.54702162392336,7.3877775573024635
2,5,Adv,85,research,84,159,95.9236701147925,1.3112571279844112
2,5,Adv,86,is,85,159,87.61600260763191,0.6435758908327518
2,5,Adv,87,needed.,86,159,82.99714377624744,2.157581280629686
2,5,Adv,88,Doctors,87,159,89.6298621310759,15.032509577744825
2,5,Adv,89,should,88,159,91.17458880594826,2.2546523088711194
2,5,Adv,90,be,89,159,70.15323871550875,1.9397947268387308
2,5,Adv,91,cautious,90,159,99.35609464327723,5.411602308430818
2,5,Adv,92,about,91,159,81.84703525809476,1.8471344301548194
2,5,Adv,93,the,92,159,83.97258699466529,5.720506195055638
2,5,Adv,94,clinical,93,159,92.77798447452712,9.235909314849636
2,5,Adv,95,potential,94,159,103.78695660058624,6.943602780433312
2,5,Adv,96,of,95,159,88.097713723047,0.3147610352717605
2,5,Adv,97,this,96,159,79.65007976317492,2.5424812694765597
2,5,Adv,98,hormone,97,159,94.60450405401869,9.681811485464054
2,5,Adv,99,until,98,159,116.92168152938679,10.382312644832153
2,5,Adv,100,we,99,159,90.00069015643821,5.561433249897195
2,5,Adv,101,know,100,159,95.63459245202769,1.4337207281929658
2,5,Adv,102,much,101,159,90.34913281209913,7.379702627879153
2,5,Adv,103,more,102,159,76.69333825081644,0.1409882277450366
2,5,Adv,104,about,103,159,86.76378944283016,0.6675737909905328
2,5,Adv,105,its,104,159,76.9170034644243,1.0801632660981262
2,5,Adv,106,benefits,105,159,87.91815064599301,6.651676677136367
2,5,Adv,107,and,106,159,101.693734048408,1.9416268580183722
2,5,Adv,108,"risks,",107,159,64.37284957912776,6.872745240347231
2,5,Adv,109,in,108,159,72.73640683810004,7.937076385546205
2,5,Adv,110,much,109,159,80.11064535947344,11.18504717117914
2,5,Adv,111,larger,110,159,86.22292652794887,2.2302748000072214
2,5,Adv,112,"studies,”",111,159,107.92231083088524,32.488482067211066
2,5,Adv,113,said,112,159,104.90026393031383,11.134502158021164
2,5,Adv,114,Simon,113,159,101.26412438728894,10.723859182556035
2,5,Adv,115,Baron-Cohen.,114,159,107.25557213470263,14.270153185844727
2,5,Adv,116,in,115,159,81.55038331262205,13.971935221571298
2,5,Adv,117,Polish,116,159,106.19786374211347,14.223955846423245
2,5,Adv,118,wolves',117,159,102.50442951025006,30.695347265722102
2,5,Adv,119,survival,118,159,92.79101832192728,10.560106933432918
2,5,Adv,120,chances,119,159,97.88319476273232,11.45355336501219
2,5,Adv,121,has,120,159,99.16982134599772,11.318329598014197
2,5,Adv,122,been,121,159,72.87275065270923,1.1511400761525803
2,5,Adv,123,considerable,122,159,90.85386474667365,12.190064251817946
2,5,Adv,124,but,123,159,85.13599083815866,7.2095636310335935
2,5,Adv,125,remains,124,159,85.02497216626713,7.213808162856887
2,5,Adv,126,fragile.,125,159,93.64650268378388,11.171003755840285
2,5,Adv,127,Packs,126,159,85.87126840794932,17.92661436440727
2,5,Adv,128,are,127,159,94.85709768222716,4.988615794147964
2,5,Adv,129,mobile,128,159,77.40007863493523,13.765776178329032
2,5,Adv,130,across,129,159,89.56819665849181,9.412221112999964
2,5,Adv,131,borders,130,159,84.54834598299007,8.913694315013336
2,5,Adv,132,and,131,159,86.61305692084011,1.3370702620263863
2,5,Adv,133,hunting,132,159,83.6556076881234,8.895642328048172
2,5,Adv,134,still,133,159,97.59263010658434,10.567495996044586
2,5,Adv,135,goes,134,159,84.39174549227853,7.1357761945074145
2,5,Adv,136,on,135,159,85.12192701059973,0.3054716073637195
2,5,Adv,137,in,136,159,78.70321067571798,2.661317841569743
2,5,Adv,138,neighboring,137,159,85.53317379549377,12.17562596431271
2,5,Adv,139,"Russia,",138,159,91.83248750694911,11.669393655636828
2,5,Adv,140,Lithuania,139,159,80.06231616558982,10.862380200936373
2,5,Adv,141,and,140,159,98.92097163581359,1.2366763354898016
2,5,Adv,142,Belarus.,141,159,75.7218135367346,4.878035765157402
2,5,Adv,143,The,142,159,71.04557739353282,3.738604611840864
2,5,Adv,144,trade,143,159,86.55245079185308,10.393921473765392
2,5,Adv,145,in,144,159,89.50105313520095,1.4842876691389268
2,5,Adv,146,tiger,145,159,93.82249931788404,12.040491628293164
2,5,Adv,147,parts,146,159,106.51550059374138,9.131456683744014
2,5,Adv,148,is,147,159,86.88625220585206,2.360541339076747
2,5,Adv,149,lucrative,148,159,88.4810705631313,8.951564894733327
2,5,Adv,150,and,149,159,90.21346237783484,1.8275471540654031
2,5,Adv,151,fetches,150,159,73.36841372337346,17.14995464370555
2,5,Adv,152,thousands,151,159,86.66150814063668,6.782193622945549
2,5,Adv,153,of,152,159,75.66249017404637,0.14227785040144705
2,5,Adv,154,dollars,153,159,88.63219657221211,0.43671382550942134
2,5,Adv,155,in,154,159,69.9849921624642,3.8753029580873566
2,5,Adv,156,illegal,155,159,86.48498463015832,8.783280558794672
2,5,Adv,157,"markets,”",156,159,108.1377914912569,19.96653945437014
2,5,Adv,158,Chapagain,157,159,103.68122676029101,31.6297998647119
2,5,Adv,159,said.,158,159,93.84714781434248,1.782319586498129
2,5,Ele,1,Poland,0,137,,9.32220126595475
2,5,Ele,2,didn't,1,137,,10.490897862842827
2,5,Ele,3,have,2,137,,3.1026705551208873
2,5,Ele,4,many,3,137,,5.800833787828828
2,5,Ele,5,big,4,137,82.11508233248394,7.579905567956738
2,5,Ele,6,roads,5,137,94.44573988024167,12.15789936852298
2,5,Ele,7,until,6,137,100.91944085974238,6.485787715558929
2,5,Ele,8,recently,7,137,97.48346646147321,6.611880579657316
2,5,Ele,9,and,8,137,88.95266174194596,4.290474580715005
2,5,Ele,10,this,9,137,73.61706150960518,5.818471640570714
2,5,Ele,11,has,10,137,76.40938623178702,4.77080836596276
2,5,Ele,12,helped,11,137,74.63194510635391,5.552536587368062
2,5,Ele,13,wolves.,12,137,90.39469289338639,28.111163471081678
2,5,Ele,14,In,13,137,70.43638212752244,4.682719196156131
2,5,Ele,15,"1989,",14,137,81.23324378669035,10.287845670400927
2,5,Ele,16,when,15,137,53.975587886879524,4.614334766589458
2,5,Ele,17,the,16,137,71.31786068512694,1.9162716277843193
2,5,Ele,18,communists,17,137,81.21626137496322,17.25085738091471
2,5,Ele,19,left,18,137,96.4610207291255,9.060678943607934
2,5,Ele,20,"power,",19,137,92.41945266236543,2.0868301763066586
2,5,Ele,21,Poland,20,137,104.66275693924382,7.187765861932638
2,5,Ele,22,had,21,137,103.82666326701991,2.5538795916451433
2,5,Ele,23,only,22,137,75.94639064477327,4.710716251890088
2,5,Ele,24,one,23,137,91.65121236128245,2.7230649446916684
2,5,Ele,25,motorway.,24,137,88.55001786920121,12.941362722892835
2,5,Ele,26,Major,25,137,83.64374945727278,14.242300203894874
2,5,Ele,27,road,26,137,101.46616864414558,4.487952283707018
2,5,Ele,28,projects,27,137,92.32131155402334,3.5074905419931026
2,5,Ele,29,began,28,137,91.43519175509392,5.438046704792785
2,5,Ele,30,after,29,137,84.45101859561552,6.476671947132597
2,5,Ele,31,Poland,30,137,102.61342983013384,7.783607323083476
2,5,Ele,32,joined,31,137,104.73995538907131,4.219352875277199
2,5,Ele,33,the,32,137,84.6858533003697,0.488618189539817
2,5,Ele,34,European,33,137,99.36052331311232,1.3924461818557732
2,5,Ele,35,Union,34,137,83.40975686950917,0.06737921247021167
2,5,Ele,36,in,35,137,95.24043842420394,1.956120007989232
2,5,Ele,37,2004,36,137,81.91510462474801,6.965496171888147
2,5,Ele,38,and,37,137,83.95075336774757,2.6686988209968225
2,5,Ele,39,they,38,137,66.40797261188054,5.23936065169581
2,5,Ele,40,now,39,137,81.05532493770347,6.11487273244311
2,5,Ele,41,have,40,137,72.65799995056392,2.326509240141364
