story_id,word_idx,word,closure_depth,open_t,close_t,depth_t,same_parent,lca_dist
3,81,The,0,3,0,3,0.0,3.0
3,82,slippers,1,0,1,3,1.0,0.0
3,83,owned,0,1,0,3,0.0,1.0
3,84,by,0,1,0,4,0.0,1.0
3,85,her,0,1,0,5,0.0,1.0
3,86,mother,4,0,4,5,1.0,0.0
3,87,were,0,1,0,2,0.0,1.0
3,88,so,0,1,0,3,0.0,1.0
3,89,large,1,0,1,3,1.0,0.0
3,90,that,0,1,0,3,0.0,1.0
3,91,the,0,2,0,5,0.0,2.0
3,92,emaciated,0,0,0,5,1.0,0.0
3,93,little,0,0,0,5,1.0,0.0
3,94,creature,1,0,1,5,1.0,0.0
3,95,had,0,1,0,5,0.0,1.0
3,96,lost,0,1,0,6,0.0,1.0
3,97,them,1,1,1,7,0.0,1.0
3,98,while,0,1,0,7,0.0,1.0
3,99,running,0,2,0,9,0.0,2.0
3,100,across,0,1,0,10,0.0,1.0
3,101,the,0,1,0,11,0.0,1.0
3,102,street,0,0,0,11,1.0,0.0
3,103,to,0,2,0,13,0.0,2.0
3,104,avoid,0,1,0,14,0.0,1.0
3,105,two,0,2,0,16,0.0,2.0
3,106,carriages,1,0,1,16,1.0,0.0
3,107,that,1,2,1,17,0.0,2.0
3,108,were,0,2,0,18,0.0,2.0
3,109,rolling,0,1,0,19,0.0,1.0
3,110,along,1,1,1,20,0.0,1.0
3,111,at,0,1,0,20,0.0,1.0
3,112,a,0,1,0,21,0.0,1.0
3,113,terrible,0,0,0,21,1.0,0.0
3,114,rate.,22,0,21,21,1.0,0.0
3,115,One,1,4,1,4,0.0,3.0
3,116,of,0,1,0,4,0.0,1.0
3,117,the,0,1,0,5,0.0,1.0
3,118,slippers,3,0,3,5,1.0,0.0
3,119,she,1,1,1,3,0.0,1.0
3,120,could,0,1,0,3,0.0,1.0
3,121,not,0,0,0,3,1.0,0.0
3,122,"find,",3,1,3,4,0.0,1.0
3,123,and,0,0,0,1,0.0,0.0
3,124,a,0,3,0,4,0.0,3.0
3,125,boy,1,0,1,4,1.0,0.0
3,126,seized,0,2,0,5,0.0,2.0
3,127,upon,2,1,2,6,0.0,1.0
3,128,the,0,1,0,5,0.0,1.0
3,129,"other,",2,0,2,5,1.0,0.0
3,130,saying,0,2,0,5,0.0,2.0
3,131,that,0,1,0,6,0.0,1.0
3,132,he,1,2,1,8,0.0,2.0
3,133,could,0,1,0,8,0.0,1.0
3,134,use,0,1,0,9,0.0,1.0
3,135,it,1,1,1,10,0.0,1.0
3,136,as,0,1,0,10,0.0,1.0
3,137,a,0,2,0,12,0.0,2.0
3,138,home,1,0,1,12,1.0,0.0
3,139,for,0,1,0,12,0.0,1.0
3,140,his,0,1,0,13,0.0,1.0
3,141,little,0,0,0,13,1.0,0.0
3,142,pet,0,0,0,13,1.0,0.0
3,143,mouse.,14,0,13,13,1.0,0.0
3,144,So,0,2,0,2,0.0,1.0
3,145,with,0,1,0,3,0.0,1.0
3,146,her,0,2,0,5,0.0,2.0
3,147,naked,0,0,0,5,1.0,0.0
3,148,"feet,",1,0,1,5,1.0,0.0
3,149,which,1,2,1,6,0.0,2.0
3,150,were,0,2,0,7,0.0,2.0
3,151,quite,0,1,0,8,0.0,1.0
3,152,red,0,0,0,8,1.0,0.0
3,153,and,0,0,0,8,1.0,0.0
3,154,blue,1,0,1,8,1.0,0.0
3,155,with,0,1,0,8,0.0,1.0
3,156,the,0,1,0,9,0.0,1.0
3,157,"cold,",8,0,8,9,1.0,0.0
3,158,the,0,1,0,2,0.0,1.0
3,159,little,0,0,0,2,1.0,0.0
3,160,girl,1,0,1,2,1.0,0.0
3,161,went,0,1,0,2,0.0,1.0
3,162,"on,",1,1,1,3,0.0,1.0
3,163,wondering,0,2,0,4,0.0,2.0
3,164,how,1,2,1,6,0.0,2.0
3,165,she,1,2,1,7,0.0,2.0
3,166,would,0,1,0,7,0.0,1.0
3,167,get,0,1,0,8,0.0,1.0
3,168,through,0,1,0,9,0.0,1.0
3,169,this,0,1,0,10,0.0,1.0
3,170,dreadful,0,0,0,10,1.0,0.0
3,171,night.,11,0,10,10,1.0,0.0
3,172,She,1,2,1,2,0.0,1.0
3,173,approached,0,2,0,3,0.0,2.0
3,174,an,0,1,0,4,0.0,1.0
3,175,old,0,0,0,4,1.0,0.0
3,176,hovel,1,0,1,4,1.0,0.0
3,177,she,1,3,1,6,0.0,3.0
3,178,had,0,1,0,6,0.0,1.0
3,179,used,0,1,0,7,0.0,1.0
3,180,as,0,1,0,8,0.0,1.0
3,181,a,0,2,0,10,0.0,2.0
3,182,shelter,1,0,1,10,1.0,0.0
3,183,a,0,2,0,11,0.0,2.0
3,184,few,0,0,0,11,1.0,0.0
3,185,times,1,0,1,11,1.0,0.0
3,186,"before,",8,0,8,10,0.0,0.0
3,187,and,0,0,0,2,0.0,0.0
3,188,found,0,1,0,3,0.0,1.0
3,189,the,0,3,0,6,0.0,3.0
3,190,entrance,1,0,1,6,1.0,0.0
3,191,was,0,1,0,6,0.0,1.0
3,192,locked.,8,1,7,7,0.0,1.0
3,193,Tough,0,3,0,3,0.0,1.0
3,194,luck,1,0,1,3,1.0,0.0
3,195,for,0,1,0,3,0.0,1.0
3,196,the,0,1,0,4,0.0,1.0
3,197,girl!,5,0,4,4,1.0,0.0
3,198,This,0,2,0,2,0.0,1.0
3,199,day,1,0,1,2,1.0,0.0
3,200,was,0,1,0,2,0.0,1.0
3,201,even,0,1,0,3,0.0,1.0
3,202,worse,1,0,1,3,1.0,0.0
3,203,than,0,1,0,3,0.0,1.0
3,204,the,0,1,0,4,0.0,1.0
3,205,others.,5,0,4,4,1.0,0.0
3,206,No,0,2,0,2,0.0,1.0
3,207,Good,0,0,0,2,1.0,0.0
3,208,Samaritan,1,0,1,2,1.0,0.0
3,209,had,0,1,0,2,0.0,1.0
3,210,given,0,1,0,3,0.0,1.0
3,211,her,1,1,1,4,0.0,1.0
3,212,even,0,1,0,4,0.0,1.0
3,213,a,0,0,0,4,1.0,0.0
3,214,penny.,5,0,4,4,1.0,0.0
3,215,And,0,1,0,1,0.0,0.0
3,216,she,1,1,1,2,0.0,1.0
3,217,had,0,1,0,2,0.0,1.0
3,218,no,0,2,0,4,0.0,2.0
3,219,luck,1,0,1,4,1.0,0.0
3,220,selling,0,2,0,5,0.0,2.0
3,221,any,0,2,0,7,0.0,2.0
3,222,matches,1,0,1,7,1.0,0.0
3,223,that,1,2,1,8,0.0,2.0
3,224,she,1,2,1,9,0.0,2.0
3,225,carried,0,1,0,9,0.0,1.0
3,226,in,0,1,0,10,0.0,1.0
3,227,the,0,2,0,12,0.0,2.0
3,228,old,0,0,0,12,1.0,0.0
3,229,apron,1,0,1,12,1.0,0.0
3,230,her,0,3,0,14,0.0,3.0
3,231,grandmother,1,0,1,14,1.0,0.0
3,232,had,0,1,0,14,0.0,1.0
3,233,given,0,1,0,15,0.0,1.0
3,234,her.,17,1,16,16,0.0,1.0
3,235,Poor,0,2,0,2,0.0,1.0
3,236,little,0,0,0,2,1.0,0.0
3,237,"child,",1,0,1,2,1.0,0.0
3,238,she,1,2,1,3,0.0,2.0
3,239,looked,0,1,0,3,0.0,1.0
3,240,the,0,2,0,5,0.0,2.0
3,241,picture,1,0,1,5,1.0,0.0
3,242,of,0,1,0,5,0.0,1.0
3,243,misery.,7,1,6,6,0.0,1.0
3,244,On,0,3,0,3,0.0,2.0
3,245,her,0,2,0,5,0.0,2.0
3,246,"long,",0,0,0,5,1.0,0.0
3,247,fair,0,0,0,5,1.0,0.0
3,248,"hair,",1,0,1,5,1.0,0.0
3,249,which,1,2,1,6,0.0,2.0
3,250,hung,0,2,0,7,0.0,2.0
3,251,in,0,1,0,8,0.0,1.0
3,252,curls,1,2,1,10,0.0,2.0
3,253,on,0,1,0,10,0.0,1.0
3,254,her,0,1,0,11,0.0,1.0
3,255,"shoulders,",9,0,9,11,1.0,0.0
3,256,the,0,1,0,3,0.0,1.0
3,257,snowflakes,1,0,1,3,1.0,0.0
3,258,kept,0,1,0,3,0.0,1.0
3,259,"landing,",3,1,3,4,0.0,1.0
3,260,but,0,0,0,1,0.0,0.0
3,261,she,1,2,1,3,0.0,2.0
3,262,did,0,1,0,3,0.0,1.0
3,263,not,0,0,0,3,1.0,0.0
3,264,notice,0,1,0,4,0.0,1.0
3,265,them,1,1,1,5,0.0,1.0
3,266,as,0,1,0,5,0.0,1.0
3,267,she,1,2,1,7,0.0,2.0
3,268,shivered,0,1,0,7,0.0,1.0
3,269,along.,9,1,8,8,0.0,1.0
3,270,She,1,2,1,2,0.0,1.0
3,271,was,0,1,0,2,0.0,1.0
3,272,losing,0,2,0,4,0.0,2.0
3,273,strength,2,1,2,5,0.0,1.0
3,274,and,0,0,0,3,0.0,0.0
3,275,beginning,0,1,0,4,0.0,1.0
3,276,to,0,2,0,6,0.0,2.0
3,277,doubt,0,1,0,7,0.0,1.0
3,278,she,1,3,1,10,0.0,3.0
3,279,could,0,1,0,10,0.0,1.0
3,280,weather,0,1,0,11,0.0,1.0
3,281,this,0,1,0,12,0.0,1.0
3,282,storm.,13,0,12,12,1.0,0.0
3,283,It,1,3,1,3,0.0,2.0
3,284,was,0,1,0,3,0.0,1.0
3,285,New,0,1,0,4,0.0,1.0
3,286,"Year's,",3,0,3,4,1.0,0.0
3,287,and,0,0,0,1,0.0,0.0
3,288,the,0,2,0,3,0.0,2.0
3,289,girl,1,0,1,3,1.0,0.0
3,290,asked,0,1,0,3,0.0,1.0
3,291,herself,1,1,1,4,0.0,1.0
3,292,"why,",1,2,1,5,0.0,2.0
3,293,as,0,2,0,6,0.0,2.0
3,294,lights,1,3,1,9,0.0,3.0
3,295,shone,0,1,0,9,0.0,1.0
3,296,from,0,1,0,10,0.0,1.0
3,297,every,0,1,0,11,0.0,1.0
3,298,"window,",4,0,4,11,1.0,0.0
3,299,and,0,0,0,7,0.0,0.0
3,300,the,0,3,0,10,0.0,3.0
3,301,savory,0,0,0,10,1.0,0.0
3,302,smell,1,0,1,10,1.0,0.0
3,303,of,0,1,0,10,0.0,1.0
3,304,roast,0,1,0,11,0.0,1.0
3,305,goose,3,0,3,11,1.0,0.0
3,306,crept,0,1,0,9,0.0,1.0
3,307,out,1,1,1,10,0.0,1.0
3,308,on,0,1,0,10,0.0,1.0
3,309,the,0,1,0,11,0.0,1.0
3,310,"streets,",6,0,6,11,1.0,0.0
3,311,she,1,1,1,6,0.0,1.0
3,312,was,0,1,0,6,0.0,1.0
3,313,outside,1,2,1,8,0.0,2.0
3,314,all,0,1,0,8,0.0,1.0
3,315,alone.,9,0,8,8,1.0,0.0
3,316,"Exhausted,",2,3,2,3,0.0,2.0
3,317,she,1,1,1,2,0.0,1.0
3,318,finally,1,1,1,2,0.0,1.0
3,319,sat,0,1,0,2,0.0,1.0
3,320,down,1,1,1,3,0.0,1.0
3,321,in,0,1,0,3,0.0,1.0
3,322,a,0,2,0,5,0.0,2.0
3,323,corner,1,0,1,5,1.0,0.0
3,324,behind,0,1,0,5,0.0,1.0
3,325,the,0,1,0,6,0.0,1.0
3,326,little,0,0,0,6,1.0,0.0
3,327,bakery.,7,0,6,6,1.0,0.0
3,328,She,1,3,1,3,0.0,2.0
3,329,put,0,1,0,3,0.0,1.0
3,330,a,0,2,0,5,0.0,2.0
3,331,rag,1,0,1,5,1.0,0.0
3,332,she,1,3,1,7,0.0,3.0
3,333,had,0,1,0,7,0.0,1.0
3,334,found,5,1,5,8,0.0,1.0
3,335,over,0,1,0,4,0.0,1.0
3,336,her,0,1,0,5,0.0,1.0
3,337,legs,2,0,2,5,1.0,0.0
3,338,to,0,2,0,5,0.0,2.0
3,339,cover,0,1,0,6,0.0,1.0
3,340,"herself,",6,1,6,7,0.0,1.0
3,341,but,0,0,0,1,0.0,0.0
3,342,she,1,2,1,3,0.0,2.0
3,343,could,0,1,0,3,0.0,1.0
3,344,not,0,0,0,3,1.0,0.0
3,345,keep,0,1,0,4,0.0,1.0
3,346,off,1,1,1,5,0.0,1.0
3,347,the,0,1,0,5,0.0,1.0
3,348,cold.,6,0,5,5,1.0,0.0
3,349,The,0,3,0,3,0.0,2.0
3,350,"girl,",1,0,1,3,1.0,0.0
3,351,who,1,2,1,4,0.0,2.0
3,352,the,0,2,0,5,0.0,2.0
3,353,night,0,0,0,5,1.0,0.0
3,354,air,1,0,1,5,1.0,0.0
3,355,had,0,1,0,5,0.0,1.0
3,356,completely,1,1,1,6,0.0,1.0
3,357,"enveloped,",5,1,5,6,0.0,1.0
3,358,dared,0,1,0,2,0.0,1.0
3,359,not,0,0,0,2,1.0,0.0
3,360,go,0,2,0,4,0.0,2.0
3,361,"home,",3,1,3,5,0.0,1.0
3,362,for,0,1,0,3,0.0,1.0
3,363,she,1,2,1,5,0.0,2.0
3,364,had,0,1,0,5,0.0,1.0
3,365,sold,0,1,0,6,0.0,1.0
3,366,no,0,1,0,7,0.0,1.0
3,367,matches.,8,0,7,7,1.0,0.0
3,368,Her,0,2,0,2,0.0,1.0
3,369,father,1,0,1,2,1.0,0.0
3,370,had,0,1,0,2,0.0,1.0
3,371,been,0,1,0,3,0.0,1.0
3,372,mean,0,1,0,4,0.0,1.0
3,373,and,0,0,0,4,1.0,0.0
3,374,moody,1,0,1,4,1.0,0.0
3,375,ever,1,2,1,5,0.0,2.0
3,376,since,0,1,0,5,0.0,1.0
3,377,his,0,2,0,7,0.0,2.0
3,378,wife,1,0,1,7,1.0,0.0
3,379,had,0,1,0,7,0.0,1.0
3,380,gone,0,1,0,8,0.0,1.0
3,381,to,0,2,0,10,0.0,2.0
3,382,meet,0,1,0,11,0.0,1.0
3,383,her,0,1,0,12,0.0,1.0
3,384,Maker.,13,0,12,12,1.0,0.0
3,385,He,1,2,1,2,0.0,1.0
3,386,would,0,1,0,2,0.0,1.0
3,387,certainly,1,1,1,3,0.0,1.0
3,388,beat,0,1,0,3,0.0,1.0
3,389,"her,",1,1,1,4,0.0,1.0
3,390,as,0,1,0,4,0.0,1.0
3,391,he,1,2,1,6,0.0,2.0
3,392,has,0,1,0,6,0.0,1.0
3,393,done,0,1,0,7,0.0,1.0
3,394,several,0,2,0,9,0.0,2.0
3,395,times,0,1,0,10,0.0,1.0
3,396,in,0,1,0,11,0.0,1.0
3,397,the,0,1,0,12,0.0,1.0
3,398,weeks,0,0,0,12,1.0,0.0
3,399,"past,",9,0,9,12,1.0,0.0
3,400,because,0,1,0,4,0.0,1.0
3,401,she,1,2,1,6,0.0,2.0
3,402,had,0,1,0,6,0.0,1.0
3,403,not,0,0,0,6,1.0,0.0
3,404,earned,0,1,0,7,0.0,1.0
3,405,any,0,1,0,8,0.0,1.0
3,406,money,2,0,2,8,1.0,0.0
3,407,today.,8,1,7,7,0.0,1.0
3,408,"Besides,",1,2,1,2,0.0,1.0
3,409,it,1,1,1,2,0.0,1.0
3,410,was,0,1,0,2,0.0,1.0
3,411,almost,0,2,0,4,0.0,2.0
3,412,as,0,0,0,4,1.0,0.0
3,413,cold,1,0,1,4,1.0,0.0
3,414,at,0,1,0,4,0.0,1.0
3,415,home,1,0,1,4,1.0,0.0
3,416,as,0,1,0,4,0.0,1.0
3,417,"outside,",3,1,3,5,0.0,1.0
3,418,for,0,1,0,3,0.0,1.0
3,419,they,1,2,1,5,0.0,2.0
3,420,had,0,1,0,5,0.0,1.0
3,421,only,0,1,0,6,0.0,1.0
3,422,a,0,0,0,6,1.0,0.0
3,423,patchy,0,0,0,6,1.0,0.0
3,424,roof,1,0,1,6,1.0,0.0
3,425,to,0,2,0,7,0.0,2.0
3,426,cover,0,1,0,8,0.0,1.0
3,427,them.,10,1,9,9,0.0,1.0
3,428,The,0,3,0,3,0.0,2.0
3,429,girl's,1,0,1,3,1.0,0.0
3,430,little,0,0,0,2,0.0,0.0
3,431,hands,1,0,1,2,1.0,0.0
3,432,were,0,1,0,2,0.0,1.0
3,433,almost,0,1,0,3,0.0,1.0
3,434,frozen,0,0,0,3,1.0,0.0
3,435,solid,1,0,1,3,1.0,0.0
3,436,so,0,1,0,3,0.0,1.0
3,437,she,1,2,1,5,0.0,2.0
3,438,decided,0,1,0,5,0.0,1.0
3,439,that,0,1,0,6,0.0,1.0
3,440,a,0,2,0,8,0.0,2.0
3,441,burning,0,0,0,8,1.0,0.0
3,442,match,1,0,1,8,1.0,0.0
3,443,might,0,1,0,8,0.0,1.0
3,444,be,0,1,0,9,0.0,1.0
3,445,of,0,1,0,10,0.0,1.0
3,446,some,0,1,0,11,0.0,1.0
3,447,good.,12,0,11,11,1.0,0.0
3,448,'Scratch!',3,2,2,1,0.0,0.0
3,449,sounded,1,2,1,2,0.0,1.0
3,450,the,0,1,0,2,0.0,1.0
3,451,match,1,0,1,2,1.0,0.0
3,452,as,0,1,0,2,0.0,1.0
3,453,she,1,2,1,4,0.0,2.0
3,454,drew,0,1,0,4,0.0,1.0
3,455,it,1,1,1,5,0.0,1.0
3,456,out.,6,1,5,5,0.0,1.0
3,457,How,1,3,1,3,0.0,2.0
3,458,it,1,2,1,4,0.0,2.0
3,459,sputtered,0,1,0,4,0.0,1.0
3,460,as,0,1,0,5,0.0,1.0
3,461,it,1,2,1,7,0.0,2.0
3,462,burnt!,8,1,7,7,0.0,1.0
3,463,It,1,2,1,2,0.0,0.0
3,464,gave,0,1,0,2,0.0,1.0
3,465,a,0,1,0,3,0.0,1.0
3,466,"warm,",0,0,0,3,1.0,0.0
3,467,candle-like,0,0,0,3,1.0,0.0
3,468,bright,0,0,0,3,1.0,0.0
3,469,light,0,0,0,3,1.0,0.0
3,470,that,1,2,1,5,0.0,2.0
3,471,the,0,2,0,6,0.0,2.0
3,472,girl,1,0,1,6,1.0,0.0
3,473,hid,0,1,0,6,0.0,1.0
3,474,from,0,1,0,7,0.0,1.0
3,475,the,0,1,0,8,0.0,1.0
3,476,world,2,0,2,8,1.0,0.0
3,477,as,0,1,0,7,0.0,1.0
3,478,she,1,2,1,9,0.0,2.0
3,479,held,0,1,0,9,0.0,1.0
3,480,her,0,1,0,10,0.0,1.0
3,481,hand,1,0,1,10,1.0,0.0
3,482,over,0,1,0,10,0.0,1.0
3,483,it.,12,1,11,11,0.0,1.0
3,484,Why,1,2,1,2,0.0,1.0
3,485,had,0,1,0,2,0.0,1.0
3,486,no,0,1,0,3,0.0,1.0
3,487,one,1,0,1,3,1.0,0.0
3,488,wanted,0,1,0,3,0.0,1.0
3,489,to,0,2,0,5,0.0,2.0
3,490,buy,0,1,0,6,0.0,1.0
3,491,even,0,1,0,7,0.0,1.0
3,492,one,0,0,0,7,1.0,0.0
3,493,match?,8,0,7,7,1.0,0.0
3,494,A,0,2,0,2,0.0,1.0
3,495,wonderful,0,0,0,2,1.0,0.0
3,496,"light,",1,0,1,2,1.0,0.0
3,497,it,1,1,1,2,0.0,1.0
3,498,was,0,1,0,2,0.0,1.0
3,499,really.,4,1,3,3,0.0,1.0
3,500,It,1,2,1,2,0.0,1.0
3,501,seemed,0,1,0,2,0.0,1.0
3,502,to,0,1,0,3,0.0,1.0
3,503,the,0,1,0,4,0.0,1.0
3,504,girl,2,0,2,4,1.0,0.0
3,505,that,0,1,0,3,0.0,1.0
3,506,she,1,2,1,5,0.0,2.0
3,507,was,0,1,0,5,0.0,1.0
3,508,sitting,0,1,0,6,0.0,1.0
3,509,by,0,1,0,7,0.0,1.0
3,510,a,0,2,0,9,0.0,2.0
3,511,large,0,0,0,9,1.0,0.0
3,512,iron,0,0,0,9,1.0,0.0
3,513,"stove,",1,0,1,9,1.0,0.0
3,514,with,0,1,0,9,0.0,1.0
3,515,polished,0,2,0,11,0.0,2.0
3,516,brass,0,0,0,11,1.0,0.0
3,517,feet,1,0,1,11,1.0,0.0
3,518,and,0,0,0,10,0.0,0.0
3,519,a,0,1,0,11,0.0,1.0
3,520,brass,0,0,0,11,1.0,0.0
3,521,ornament.,12,0,11,11,1.0,0.0
3,522,How,1,3,1,3,0.0,2.0
3,523,the,0,2,0,4,0.0,2.0
3,524,fire,1,0,1,4,1.0,0.0
3,525,burned!,5,1,4,4,0.0,1.0
3,526,The,0,3,0,3,0.0,1.0
3,527,girl,1,0,1,3,1.0,0.0
3,528,was,0,1,0,3,0.0,1.0
3,529,pleased,3,1,3,4,0.0,1.0
3,530,and,0,0,0,1,0.0,0.0
3,531,the,0,2,0,3,0.0,2.0
3,532,fire,1,0,1,3,1.0,0.0
3,533,actually,1,1,1,3,0.0,1.0
3,534,seemed,0,1,0,3,0.0,1.0
3,535,so,0,1,0,4,0.0,1.0
3,536,warm,1,0,1,4,1.0,0.0
3,537,that,0,1,0,4,0.0,1.0
3,538,the,0,2,0,6,0.0,2.0
3,539,child,1,0,1,6,1.0,0.0
3,540,stretched,0,1,0,6,0.0,1.0
3,541,out,1,1,1,7,0.0,1.0
3,542,her,0,1,0,7,0.0,1.0
3,543,feet,1,0,1,7,1.0,0.0
3,544,as,0,1,0,7,0.0,1.0
3,545,if,0,1,0,8,0.0,1.0
3,546,to,0,2,0,10,0.0,2.0
3,547,warm,0,1,0,11,0.0,1.0
3,548,"them,",6,1,6,12,0.0,1.0
3,549,when,1,2,1,8,0.0,2.0
3,550,suddenly,1,2,1,9,0.0,2.0
3,551,the,0,2,0,10,0.0,2.0
3,552,flame,1,0,1,10,1.0,0.0
3,553,of,0,1,0,10,0.0,1.0
3,554,the,0,1,0,11,0.0,1.0
3,555,match,3,0,3,11,1.0,0.0
3,556,went,0,1,0,9,0.0,1.0
3,557,out.,11,1,10,10,0.0,1.0
3,558,It,1,2,1,2,0.0,1.0
3,559,was,0,1,0,2,0.0,1.0
3,560,a,0,1,0,3,0.0,1.0
3,561,"short,",0,0,0,3,1.0,0.0
3,562,stubby,0,0,0,3,1.0,0.0
3,563,match,0,0,0,3,1.0,0.0
3,564,that,1,2,1,5,0.0,2.0
3,565,the,0,2,0,6,0.0,2.0
3,566,little,0,0,0,6,1.0,0.0
3,567,girl,1,0,1,6,1.0,0.0
3,568,next,1,1,1,6,0.0,1.0
3,569,rubbed,0,1,0,6,0.0,1.0
3,570,on,0,1,0,7,0.0,1.0
3,571,the,0,1,0,8,0.0,1.0
3,572,wall.,9,0,8,8,1.0,0.0
3,573,It,1,3,1,3,0.0,2.0
3,574,burst,0,1,0,3,0.0,1.0
3,575,into,0,1,0,4,0.0,1.0
3,576,a,0,1,0,5,0.0,1.0
3,577,"flame,",4,0,4,5,1.0,0.0
3,578,and,0,0,0,1,0.0,0.0
3,579,lo,0,3,0,4,0.0,3.0
3,580,and,0,0,0,4,1.0,0.0
3,581,"behold,",2,0,2,4,1.0,0.0
3,582,the,0,1,0,3,0.0,1.0
3,583,girl,1,0,1,3,1.0,0.0
3,584,was,0,1,0,3,0.0,1.0
3,585,transported,0,1,0,4,0.0,1.0
3,586,from,0,1,0,5,0.0,1.0
3,587,her,0,1,0,6,0.0,1.0
3,588,dank,0,0,0,6,1.0,0.0
3,589,city,2,0,2,6,1.0,0.0
3,590,to,0,1,0,5,0.0,1.0
3,591,a,0,1,0,6,0.0,1.0
3,592,"beautiful,",0,0,0,6,1.0,0.0
3,593,sunny,0,0,0,6,1.0,0.0
3,594,forest.,7,0,6,6,1.0,0.0
3,595,She,1,3,1,3,0.0,2.0
3,596,heard,0,1,0,3,0.0,1.0
3,597,the,0,2,0,5,0.0,2.0
3,598,birds,1,0,1,5,1.0,0.0
3,599,chirping,4,1,4,5,0.0,1.0
3,600,and,0,0,0,1,0.0,0.0
3,601,she,1,2,1,3,0.0,2.0
3,602,was,0,1,0,3,0.0,1.0
3,603,surrounded,0,1,0,4,0.0,1.0
3,604,by,0,1,0,5,0.0,1.0
3,605,wildflowers,0,1,0,6,0.0,1.0
3,606,and,0,0,0,6,1.0,0.0
3,607,birches,0,1,0,7,0.0,1.0
3,608,as,0,1,0,8,0.0,1.0
3,609,white,1,2,1,10,0.0,2.0
3,610,as,0,1,0,10,0.0,1.0
3,611,snow.,12,1,11,11,0.0,1.0
3,612,A,0,2,0,2,0.0,1.0
3,613,little,0,0,0,2,1.0,0.0
3,614,squirrel,1,0,1,2,1.0,0.0
3,615,hid,0,2,0,3,0.0,2.0
3,616,some,0,1,0,4,0.0,1.0
3,617,food,1,0,1,4,1.0,0.0
3,618,in,0,1,0,4,0.0,1.0
3,619,the,0,1,0,5,0.0,1.0
3,620,ground,3,0,3,5,1.0,0.0
3,621,and,0,0,0,2,0.0,0.0
3,622,scurried,0,1,0,3,0.0,1.0
3,623,off,1,1,1,4,0.0,1.0
3,624,into,0,1,0,4,0.0,1.0
3,625,the,0,1,0,5,0.0,1.0
3,626,underbrush.,6,0,5,5,1.0,0.0
3,627,The,0,4,0,4,0.0,3.0
3,628,girl,1,0,1,4,1.0,0.0
3,629,was,0,1,0,4,0.0,1.0
3,630,"curious,",3,1,3,5,0.0,1.0
3,631,so,0,0,0,2,0.0,0.0
3,632,she,1,2,1,4,0.0,2.0
3,633,dug,0,1,0,4,0.0,1.0
3,634,some,0,1,0,5,0.0,1.0
3,635,squirrel,0,0,0,5,1.0,0.0
3,636,food,1,0,1,5,1.0,0.0
3,637,up,1,1,1,5,0.0,1.0
3,638,to,0,2,0,6,0.0,2.0
3,639,see,0,1,0,7,0.0,1.0
3,640,what,1,2,1,9,0.0,2.0
3,641,it,1,2,1,10,0.0,2.0
3,642,"was,",9,1,9,10,0.0,1.0
3,643,but,0,0,0,1,0.0,0.0
3,644,then,1,2,1,3,0.0,2.0
3,645,she,1,1,1,3,0.0,1.0
3,646,forgot,0,1,0,3,0.0,1.0
3,647,to,0,2,0,5,0.0,2.0
3,648,put,0,1,0,6,0.0,1.0
3,649,it,1,1,1,7,0.0,1.0
3,650,back.,8,1,7,7,0.0,1.0
3,651,The,0,3,0,3,0.0,2.0
3,652,squirrel,1,0,1,3,1.0,0.0
3,653,came,0,2,0,4,0.0,2.0
3,654,back,2,1,2,5,0.0,1.0
3,655,and,0,0,0,3,0.0,0.0
3,656,looked,0,1,0,4,0.0,1.0
3,657,in,0,1,0,5,0.0,1.0
3,658,its,0,1,0,6,0.0,1.0
3,659,hiding,0,0,0,6,1.0,0.0
3,660,"place,",5,0,5,6,1.0,0.0
3,661,but,0,0,0,1,0.0,0.0
3,662,the,0,2,0,3,0.0,2.0
3,663,food,1,0,1,3,1.0,0.0
3,664,was,0,1,0,3,0.0,1.0
3,665,nowhere,1,1,1,4,0.0,1.0
3,666,to,0,2,0,5,0.0,2.0
3,667,be,0,1,0,6,0.0,1.0
3,668,found.,8,1,7,7,0.0,1.0
3,669,Then,1,3,1,3,0.0,2.0
3,670,the,0,1,0,3,0.0,1.0
3,671,match,1,0,1,3,1.0,0.0
3,672,went,0,1,0,3,0.0,1.0
3,673,"out,",3,1,3,4,0.0,1.0
3,674,and,0,0,0,1,0.0,0.0
3,675,it,1,2,1,3,0.0,2.0
3,676,wasn't,0,1,0,3,0.0,1.0
3,677,the,0,2,0,5,0.0,2.0
3,678,forest,1,0,1,5,1.0,0.0
3,679,that,1,2,1,6,0.0,2.0
3,680,remained,0,2,0,7,0.0,2.0
3,681,before,0,1,0,8,0.0,1.0
3,682,her,0,1,0,9,0.0,1.0
3,683,eyes.,10,0,9,9,1.0,0.0
3,684,It,1,2,1,2,0.0,1.0
3,685,was,0,1,0,2,0.0,1.0
3,686,only,1,1,1,3,0.0,1.0
3,687,the,0,1,0,3,0.0,1.0
3,688,"thick,",0,0,0,3,1.0,0.0
3,689,"damp,",0,0,0,3,1.0,0.0
3,690,cold,0,0,0,3,1.0,0.0
3,691,wall.,4,0,3,3,1.0,0.0
3,692,The,0,3,0,3,0.0,2.0
3,693,girl,1,0,1,3,1.0,0.0
3,694,looked,0,1,0,3,0.0,1.0
3,695,despondently,1,1,1,4,0.0,1.0
